# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov  5 13:31:29 2024
#
# User preference: *
#
# CONSTRAINT:  order by plntname asc
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
HD 189733 b,2.3530,0.0285,,,,,,,,,0.15432,0.00063,-0.00063,0,2454219.981780,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.4110,0.0285,,,,,,,,,0.15496,0.00070,-0.00070,0,2454219.981780,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.4680,0.0285,,,,,,,,,0.15520,0.00090,-0.00090,0,2454219.981780,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,3.6000,0.4000,,,,,,,,,0.15471,0.00051,-0.00051,0,2454429.689780,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HD 189733 b,3.6000,0.4000,,,,,,,,,0.15547,0.00037,-0.00037,0,2454039.222780,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HD 189733 b,3.6000,0.4000,,,,,,,,,0.15452,0.00059,-0.00059,0,2455559.554550,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HD 189733 b,4.5000,0.5000,,,,,,,,,0.15538,0.00051,-0.00051,0,2454427.473010,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HD 189733 b,4.5000,0.5000,,,,,,,,,0.15543,0.00049,-0.00049,0,2455189.052490,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HD 189733 b,5.8000,0.7000,,,,,,,,,0.15476,0.00067,-0.00067,0,2454429.689780,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HD 189733 b,7.8500,1.4500,,,,,,,,,0.15510,0.00034,-0.00034,0,2454281.007010,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HD 189733 b,24.0000,4.5500,,,,,,,,,0.15459,0.00094,-0.00094,0,2454398.605600,,,0,<a refstr=PONT_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.432.2917P/abstract target=ref>Pont et al. 2013</a>,Spitzer Space Telescope satellite,Multiband Imaging Photometer (MIPS)
HD 189733 b,1.1340,0.0690,,,,,,,,,0.15650,0.00048,-0.00048,0,,,,,<a refstr=GIBSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.422..753G/abstract target=ref>Gibson et al. 2012</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.1050,0.0460,,,,,,,,,0.15716,0.00078,-0.00078,0,,,,,<a refstr=GIBSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.422..753G/abstract target=ref>Gibson et al. 2012</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.6070,0.1720,,,,,,,,,0.15634,0.00032,-0.00032,0,,,,,<a refstr=GIBSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.422..753G/abstract target=ref>Gibson et al. 2012</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.5930,0.1570,,,,,,,,,0.15630,0.00037,-0.00037,0,,,,,<a refstr=GIBSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.422..753G/abstract target=ref>Gibson et al. 2012</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,0.3300,,,,,,,,,,0.15754,0.00042,-0.00042,0,,,,,<a refstr=SING_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.1443S/abstract target=ref>Sing et al. 2011</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.3950,,,,,,,,,,0.15696,0.00015,-0.00015,0,,,,,<a refstr=SING_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.1443S/abstract target=ref>Sing et al. 2011</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.4450,,,,,,,,,,0.15667,0.00012,-0.00012,0,,,,,<a refstr=SING_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.1443S/abstract target=ref>Sing et al. 2011</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.4950,,,,,,,,,,0.15641,0.00010,-0.00010,0,,,,,<a refstr=SING_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.1443S/abstract target=ref>Sing et al. 2011</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.5450,,,,,,,,,,0.15617,0.00011,-0.00011,0,,,,,<a refstr=SING_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.1443S/abstract target=ref>Sing et al. 2011</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.5893,,0.320000,0.031000,-0.031000,0,,,,,,,,,,,,,<a refstr=WYTTENBACH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A..62W/abstract target=ref>Wyttenbach et al. 2015</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
HD 189733 b,0.3950,0.0500,,,,,,,,,0.16260,0.00150,-0.00150,0,,,,,<a refstr=DI_GLORIA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..84D/abstract target=ref>Di Gloria et al. 2015</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
HD 189733 b,0.4450,0.0500,,,,,,,,,0.16100,0.00090,-0.00090,0,,,,,<a refstr=DI_GLORIA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..84D/abstract target=ref>Di Gloria et al. 2015</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
HD 189733 b,0.4950,0.0500,,,,,,,,,0.16060,0.00070,-0.00070,0,,,,,<a refstr=DI_GLORIA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..84D/abstract target=ref>Di Gloria et al. 2015</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
HD 189733 b,0.5450,0.0500,,,,,,,,,0.15820,0.00110,-0.00110,0,,,,,<a refstr=DI_GLORIA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..84D/abstract target=ref>Di Gloria et al. 2015</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
HD 189733 b,0.5750,0.0500,,,,,,,,,0.15910,0.00150,-0.00150,0,,,,,<a refstr=DI_GLORIA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..84D/abstract target=ref>Di Gloria et al. 2015</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
HD 189733 b,0.6250,0.0500,,,,,,,,,0.15950,0.00120,-0.00120,0,,,,,<a refstr=DI_GLORIA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..84D/abstract target=ref>Di Gloria et al. 2015</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
HD 189733 b,0.6750,0.0500,,,,,,,,,0.16180,0.00350,-0.00350,0,,,,,<a refstr=DI_GLORIA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..84D/abstract target=ref>Di Gloria et al. 2015</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
HD 189733 b,2.4630,,2.419000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.4060,,2.403000,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.3480,,2.406000,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.2900,,2.417000,0.007000,-0.007000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.2330,,2.413000,0.007000,-0.007000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.1750,,2.420000,0.006000,-0.006000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.1180,,2.389000,0.006000,-0.006000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.0600,,2.371000,0.006000,-0.006000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,2.0020,,2.411000,0.006000,-0.006000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,1.9450,,2.412000,0.006000,-0.006000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,1.8880,,2.421000,0.006000,-0.006000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,1.8300,,2.397000,0.007000,-0.007000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,1.7720,,2.400000,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,1.7140,,2.394000,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,1.6570,,2.349000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,1.5990,,2.359000,0.010000,-0.010000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,1.5420,,2.365000,0.015000,-0.015000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,1.4840,,2.416000,0.016000,-0.016000,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008NATUR.452..329S/abstract target=ref>Swain et al. 2008</a>,Hubble Space Telescope satellite,Near Infrared Camera and Multi-Object Spectrometer
HD 189733 b,0.4407,,,,,,,,,,0.15614,0.00052,-0.00060,0,,,,,<a refstr=ANGERHAUSEN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015JATIS...1c4002A/abstract target=ref>Angerhausen et al. 2015</a>,Stratospheric Observatory For Infrared Astronomy,HIPO
HD 189733 b,0.9222,,,,,,,,,,0.15475,0.00053,-0.00049,0,,,,,<a refstr=ANGERHAUSEN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015JATIS...1c4002A/abstract target=ref>Angerhausen et al. 2015</a>,Stratospheric Observatory For Infrared Astronomy,HIPO
HD 189733 b,0.3450,0.0250,,,,,,,,,0.15811,0.00032,-0.00032,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.3950,0.0250,,,,,,,,,0.15751,0.00016,-0.00016,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.4450,0.0250,,,,,,,,,0.15718,0.00014,-0.00014,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.4950,0.0250,,,,,,,,,0.15695,0.00013,-0.00013,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.5400,0.0200,,,,,,,,,0.15666,0.00013,-0.00013,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.5700,0.0100,,,,,,,,,0.15644,0.00014,-0.00014,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.5860,0.0060,,,,,,,,,0.15638,0.00027,-0.00027,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.5895,0.0011,,,,,,,,,0.15703,0.00011,-0.00011,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.5980,0.0060,,,,,,,,,0.15631,0.00022,-0.00022,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.6095,0.0055,,,,,,,,,0.15617,0.00036,-0.00036,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.6205,0.0055,,,,,,,,,0.15600,0.00027,-0.00027,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.6320,0.0060,,,,,,,,,0.15610,0.00012,-0.00012,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.6750,0.0250,,,,,,,,,0.15585,0.00011,-0.00011,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.7250,0.0250,,,,,,,,,0.15572,0.00011,-0.00011,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.7750,0.0250,,,,,,,,,0.15586,0.00012,-0.00012,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.8250,0.0250,,,,,,,,,0.15552,0.00012,-0.00012,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.8750,0.0250,,,,,,,,,0.15553,0.00013,-0.00013,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.9250,0.0250,,,,,,,,,0.15546,0.00013,-0.00013,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,0.9750,0.0250,,,,,,,,,0.15552,0.00016,-0.00016,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,1.0850,0.0850,,,,,,,,,0.15512,0.00022,-0.00022,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph
HD 189733 b,1.1279,0.0094,,,,,,,,,0.15469,0.00024,-0.00024,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.1467,0.0094,,,,,,,,,0.15497,0.00022,-0.00022,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.1655,0.0094,,,,,,,,,0.15507,0.00034,-0.00034,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.1843,0.0094,,,,,,,,,0.15493,0.00028,-0.00028,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2031,0.0094,,,,,,,,,0.15469,0.00026,-0.00026,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2218,0.0094,,,,,,,,,0.15467,0.00023,-0.00023,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2406,0.0094,,,,,,,,,0.15444,0.00018,-0.00018,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2594,0.0094,,,,,,,,,0.15482,0.00020,-0.00020,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2782,0.0094,,,,,,,,,0.15437,0.00020,-0.00020,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.2970,0.0094,,,,,,,,,0.15477,0.00022,-0.00022,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3157,0.0094,,,,,,,,,0.15469,0.00019,-0.00019,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3345,0.0094,,,,,,,,,0.15476,0.00021,-0.00021,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3533,0.0094,,,,,,,,,0.15525,0.00018,-0.00018,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3721,0.0094,,,,,,,,,0.15530,0.00020,-0.00020,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.3909,0.0094,,,,,,,,,0.15511,0.00020,-0.00020,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.4096,0.0094,,,,,,,,,0.15551,0.00025,-0.00025,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HD 189733 b,1.4284,0.0094,,,,,,,,,0.15546,0.00021,-0.00021,0,,,,,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,Hubble Space Telescope satellite,Wide Field Camera 3
